scam_id,description,dollars_lost,target_location,scammer_location,scammer_email,scammer_phone,scammer_website,date_reported,scam_type,business_name,PTs
936554,"This is the 2nd text message I’ve received about paying tolls. I’m going to provide information on the first one as well, but I looked up to see if this was a scam bc I actually live in Florida and have a EZPass toll thing on my windshield. So at first I thought it could be legit, but I went and checked my app and all my tolls are paid. Thank goodness I looked it up also to see it is a scam, but I wanted to get this information out for others just incase someone does end up clicking the link and becoming a victim of this scam! Them including “avoid legal actions” now is enough to scare anyone into thinking it’s real. Here’s the text:
Please pay your toll in Florida by January 21, 2025. In order to avoid excessive late fees and potential legal action on statements, please pay the tolls in time. Thank you for your cooperation and wish you a pleasant holiday.
https://sunpass.com-4s5b.sbs/us
(Please reply Y, then exit the text message and open it again to activate the link, or copy the link to your Safari browser and open it)",,"FL, USA- 32750",FL,ghawi-marischa5396@singlebottier-web.de,Unknown Phone Number,https://sunpass.com-4s5b.sbs/us,"January 21, 2025",Phishing,Unknown,"{'Authority and Impersonation': 'Please pay your toll in Florida by January 21, 2025. ... https://sunpass.com-4s5b.sbs/us', 'Fear and Intimidation': 'In order to avoid excessive late fees and potential legal action on statements, please pay the tolls in time.', 'Urgency and Scarcity': 'Please pay your toll in Florida by January 21, 2025.', 'Pretext and trust': 'Please pay your toll in Florida ... https://sunpass.com-4s5b.sbs/us'}"
897566,"Hi, good morning. This message is solely intended to reach xxxxxxx last four of social security number xxxx. My name is Catherine Foster, contacting you in reference to certified documents that are in the process of being filed against you in xxxxxx County. Uh I am scheduled to come out and serve you tomorrow this coming Friday uh October 4th, either at your residence. I do have at xxxxxxx or place of employment and we'll be arriving between the hours of one and 3 p.m. You will need to be available and present to sign for the affidavit upon my arrival with a valid state issued photo ID if I cannot obtain a signature from you, um All documents will be turned over to xxxx County for processing unsigned return. Excuse me, returning unsigned documents can result in a missed appearance if you do need to reschedule the um service date or you have any questions concerning you would have to contact the plaintiff's office directly. The direct phone number for that office is going to be 833 251 1491 case documenting number you will need to reference is going to be xxxxxx",,"GA, USA- 30747",GA,Unknown Email,"(762) 253-3479
833-251-1491",Unknown URL,"October 3, 2024",Phishing,833-251-1491,
943445,"I received a call from 307-300-4341, with this message left:
This message intended for XXXXXXX it's in reference to case number 652438 my name is Jay Tinsley I'm contacting you in reference to a complaint that has been forwarded to my office if you want to discuss the pending actions being filed against you you do need to contact the firm that is directly handling your file their number is 310-438-4352 make sure to reference your file number it is imperative that they do speak with you within the next 24 hours or they may be forced to make a decision without your consent.
I called the number provided. They said they were from Voalsburg (not sure it is spelled correctly) Recovery. When they asked for a case number, I did not give it to them. I gave them my name. When he came back to the phone, he asked me for my Date of birth and social security number. I told him that I would not give that information to him. He hung up. These people have also called my family members looking for me and telling them there is a case against me.",,"WY, USA- 82901",WY,Unknown Email,(307) 300-4341,Unknown URL,"February 6, 2025",Phishing,Suspicious Debt Collection Call Asking for Personal Information,"{'Authority and Impersonation': ""This message intended for XXXXXXX it's in reference to case number 652438 my name is Jay Tinsley I'm contacting you in reference to a complaint that has been forwarded to my office if you want to discuss the pending actions being filed against you you do need to contact the firm that is directly handling your file"", 'Fear and Intimidation': 'if you want to discuss the pending actions being filed against you', 'Urgency and Scarcity': 'it is imperative that they do speak with you within the next 24 hours or they may be forced to make a decision without your consent', 'Pretext and trust': ""I'm contacting you in reference to a complaint that has been forwarded to my office...contact the firm that is directly handling your file...When they asked for a case number...They said they were from Voalsburg Recovery."", 'Social Proof': 'These people have also called my family members looking for me and telling them there is a case against me.'}"
960145,"Received a fake medical bill in the mail for $227.50 and instructions to visit their website to pay the bill. Visited https://www.peryourhealth.com and this statement was displayed in red on the website, ""Please be aware that fraudulent websites may be impersonating PerYourHealth in order to steal your information. To make sure your information is secure, always look for the “peryourhealth.com” url above. After you enter your PerYourHealth ID from your statement and sign in, the name of the provider on the next screen should match that of your statement.  If it does not, or if you have any questions or concerns, please call the number on your statement."" I entered the account number shown on the fake medical bill and logged in to see the fake bill had increases to $557.50! Confused, I contacted my doctor's office AND insurance company and both said I did NOT have an outstanding bill and if I did, it'd be directly from the doctor's office or insurance company, NOT this company named Per Your Health. The Peryouhealth.com website too has glitches, the About Us or Contact page doesn't work. Please don't pay this fake medical billing company.",,"WA, USA- 98686","Oaks, PA- 19456",Unknown Email,Unknown Phone Number,Unknown URL,"March 18, 2025",Phishing,Phishing Scam - PerYourHealth Impostor,"{'Authority and Impersonation': 'Received a fake medical bill in the mail for $227.50 and instructions to visit their website to pay the bill.', 'Fear and Intimidation': 'logged in to see the fake bill had increases to $557.50!', 'Pretext and trust': 'instructions to visit their website to pay the bill', 'Urgency and Scarcity': 'logged in to see the fake bill had increases to $557.50!'}"
912199,"“ For security reasons, we will require you go through our reservation process before we schedule a time for your visit and possible pickup “
“ Yeah it's correct. We also need a down payment of $250 to complete the reservation process. The down payment is refundable and goes towards the total amount for the puppy. “ That's our Zelle info. Please let me know when you're done sending so we can immediately proceed with the necessary preparations prior to your arrival.
“ We need to do the necessary preparations prior to your arrival for pickup and you have nothing to worry about okay. We are honest people and we'd never rip anyone off for no reason. You can look up to our website for reviews from previous buyers “
The scammer asks for a total of $800 with a $250 deposit that goes towards the total.
I image searched the pictures of the puppies it has available and for sale on the website and they belong to an instagram account of a breeder based in Florida. The pictures of the alleged available puppies here in Tennessee are pictures of dogs the breeder had available in April of 2024.",,"TN, USA- 37211",Unknown Location,gkayla140@gmail.com,(281) 944-5116,emilyshomeofdachshunds.com,"November 17, 2024",Phishing,Unknown,"{'Authority and Impersonation': 'You can look up to our website for reviews from previous buyers', 'Phantom Riches': 'The down payment is refundable and goes towards the total amount for the puppy.', 'Urgency and Scarcity': 'we will require you go through our reservation process before we schedule a time for your visit and possible pickup', 'Pretext and trust': 'For security reasons, we will require you go through our reservation process before we schedule a time for your visit and possible pickup', 'Social Proof': 'You can look up to our website for reviews from previous buyers'}"
922688,"I received the following email from someone using a the name of a real person from California and a business name from Camdenton MO.  The person wanted to purchase shipping containers from Ohio and have their hauler pick them up for delivery to Huntington Beach CA. I questioned that logic but sent a really inflated quote.  The person accepted the quote and I smelled a rat. I did an online search for information.  I also called the city Chamber of Commerce in MO.  Scammer wanted to pay by check and when I asked for a W-9, there was no more communication from them. If it smells bad, it probably is.
My name is Karl Luecke, from Karl Properties Inc. Our organization is in need of a container for sale below. Please get back to us if you have it available with the quote. Also, you can send the specs of the ones you have available.
SPECIFICATION FOR 40' CONTAINER QUOTE INQUIRY
*    Standard (std) 40' container, which is 8'6"" tall.
WWT
CW
NEW
*   High cube (hc) 40' containers, which are 9'6"" tall
WWT
CW
NEW
I will be looking forward to hearing back from you soon.
THANK YOU,",,"OH, USA- 45750","Huntington Beach, CA",karlproperties23@gmail.com,Unknown Phone Number,Unknown URL,"December 17, 2024",Phishing,Karl Properties,"{'Authority and Impersonation': 'I received the following email from someone using a the name of a real person from California and a business name from Camdenton MO.', 'Pretext and trust': 'My name is Karl Luecke, from Karl Properties Inc. Our organization is in need of a container for sale below. Please get back to us if you have it available with the quote. Also, you can send the specs of the ones you have available.', 'Reciprocity': 'Please get back to us if you have it available with the quote. Also, you can send the specs of the ones you have available.'}"
862402,"The scammer will send you an email with the content: please note that if you can pay a small fee of $49.99, we will create a Turnitin Teacher account with plagiarism and AI detection for you (see attachment). The Turnitin license is valid for one year, during which time you can check an unlimited number of papers per day. In addition, a Turnitin account does not store any papers in the Turnitin database, so you don't have to worry about plagiarizing your own work when you submit a paper (there is no repository). After checking your paper and downloading the report, you can click the Delete button and your paper will be permanently deleted. If you don't have a problem with this, please let me know before we go any further. We offer a one-year service warranty: that is, if any problem occurs during the warranty period, we will fix it free of charge. I hope to hear from you soon.
Please pay using the following VISA/MasterCard link
Payment: *********************************************************************************** In honor of
****** If you make a payment, the scammer will tell you that the payment was received, but will not provide the service and will not pay attention to you anymore",,"PA, USA- 18109",CA,turnitinexperthelper@gmail.com,Unknown Phone Number,https://www.plagexpert.com/,"July 3, 2024",Phishing,Phishing Scam,"{'Authority and Impersonation': 'we will create a Turnitin Teacher account with plagiarism and AI detection for you (see attachment).', 'Phantom Riches': 'The Turnitin license is valid for one year, during which time you can check an unlimited number of papers per day.', 'Pretext and trust': ""we will create a Turnitin Teacher account with plagiarism and AI detection for you (see attachment). ... In addition, a Turnitin account does not store any papers in the Turnitin database, so you don't have to worry about plagiarizing your own work when you submit a paper (there is no repository). After checking your paper and downloading the report, you can click the Delete button and your paper will be permanently deleted. If you don't have a problem with this, please let me know before we go any further. We offer a one-year service warranty: that is, if any problem occurs during the warranty period, we will fix it free of charge."", 'Urgency and Scarcity': 'I hope to hear from you soon.'}"
866525,"Governo do Estado de São Paulo
www.saopaulo.sp.gov.br
[Action Required] Your Service Interrupted. XID#140206
Yahoo
/
Inbox
XFlNITY
www.saopaulo.sp.gov.br
From:
procon.naoresponder@procon.sp.gov.br
To:
******************* Fri, Jul 12 at 8:24 AM
Hello ******************* , Ple?ase ch?eck yo?ur car?d inf?o an?d mak?e a pa?yme?nt.
We wanted to remind you that your Xfinity services will be suspended soon, and to say thank you for your time with us. It's been our pleasure to serve you.
As a reminder, here's a quick summary of your service suspension:
Last day of service:
Monday, July 12, 2024
W?e we?re una?ble to pro?cess? yo?ur re?ce?nt pay?men?t of $98.83 wit?h th?e Car?d on? fil?e. Pl?ease up?date yo?ur pa?ymen?t inf?ormat?ion or ma?ke a on?e-ti?me pa?yment toda?y t?o avo?id a s?erv?ice downgra?de.
If y?ou do?n't m?ake a pay?ment wi?thin 1 day?s, yo?ur se?rvice wi?ll be su?spen?ded. You can update your service, just visit My Account.
My Account
Sincerely,
Xfinity® Team
This is a service-related email. Comcast will occasionally send you service-related emails to inform you of service upgrades or new benefits.
Please do not reply to this email, it is not monitored. If you'd like to contact us, please visit our
website here.
Comcast respects your privacy. For a complete description of our privacy policy, click here.
© 2016 Comcast. All rights reserved. All trademarks are the property of their respective owners.
Comcast Cable, One Comcast Center, 1701 JFK Boulevard, Philadelphia, PA 19103
Attn: Email Communications",,"IN, USA- 46304",Unknown Location,Unknown Email,Unknown Phone Number,Unknown URL,"July 13, 2024",Phishing,xfinity (imposter),"{'Authority and Impersonation': 'Governo do Estado de São Paulo\nwww.saopaulo.sp.gov.br\nFrom: procon.naoresponder@procon.sp.gov.br', 'Fear and Intimidation': ""If y?ou do?n't m?ake a pay?ment wi?thin 1 day?s, yo?ur se?rvice wi?ll be su?spen?ded."", 'Urgency and Scarcity': ""If y?ou do?n't m?ake a pay?ment wi?thin 1 day?s, yo?ur se?rvice wi?ll be su?spen?ded."", 'Pretext and trust': ""We wanted to remind you that your Xfinity services will be suspended soon, and to say thank you for your time with us. It's been our pleasure to serve you.\nAs a reminder, here's a quick summary of your service suspension:""}"
951398,"Transcription
""Message Holly intended for Brian Miller file number 21813 my name is Alex Walker I'm an invent courier and I have been tasked with delivering you certified documents that are attached to your name and your Social Security number I will be making several attempts to reach you at your home address tomorrow between the hours of 3 and 5 PM
so l cannot get a signature from you at that time then I do have to deliver these to you at your place of employment and this is where I will need to have your supervisor sign as a witness so I cannot successfully reach you at either of these locations and then I am required to document this as a refusal to comply and the proceedings will continue forward without you at the time of service please have one form of ID available preferably state issued if you have any general questions concerns or if you need to reschedule before I arrive please feel free to reach out to the company handling your documents directly that number for you to call is 855-703-9548 when calling please make sure you reference your case number as well you have officially been notified please plan accordingly...""",,"MO, USA- 63028","St. Louis, MO",Unknown Email,(314) 877-9639,Unknown URL,"February 25, 2025",Phishing,Unknown,"{'Authority and Impersonation': ""my name is Alex Walker I'm an invent courier and I have been tasked with delivering you certified documents that are attached to your name and your Social Security number"", 'Fear and Intimidation': 'if I cannot get a signature from you at that time then I do have to deliver these to you at your place of employment and this is where I will need to have your supervisor sign as a witness so I cannot successfully reach you at either of these locations and then I am required to document this as a refusal to comply and the proceedings will continue forward without you', 'Urgency and Scarcity': 'I will be making several attempts to reach you at your home address tomorrow between the hours of 3 and 5 PM', 'Pretext and trust': 'I have been tasked with delivering you certified documents that are attached to your name and your Social Security number'}"
876575,"2 emails.  1st one saying contact us...emergency,...
2nd email:  I hope this urgent email finds you well.
This communication serves as a final notice regarding a critical issue concerning your business name ""*********************"" An application for trademark registration using the same name has been submitted with us, and it’s been over 24 hours since this signup.
Immediate action is crucial to protect your intellectual property rights and prevent any further unauthorized use of your brand name. We are prepared to swiftly proceed with filing your trademark application and opposing the applicant's registration on your behalf.
Please understand that once the applicant's classes are paid for with CIPO, our ability to intervene effectively will be limited. It's important to act swiftly to avoid complications that could jeopardize your ownership rights.
It's also essential to note that failure to protect your trademark could lead to severe consequences, including injunctions, cease-and-desist orders, and potential litigation costs ranging from $120,000 to $750,000, depending on the complexity of the case.
Your immediate attention to this matter is paramount.
Please contact me at (778) 949-4859 (EXT 20) to discuss the next steps or if you have any questions.
Thank you for your prompt action in safeguarding your brand name. I look forward to your swift response.
Warm regards,",,"BC, CAN- V7M 2E9","Vancouver, BC- V6C 2C6",davidsmith@trademarkguardians.org,(778) 949-4859,none,"August 9, 2024",Phishing,Phishing Emails,"{'Authority and Impersonation': 'An application for trademark registration using the same name has been submitted with us, and it’s been over 24 hours since this signup.', 'Fear and Intimidation': ""It's also essential to note that failure to protect your trademark could lead to severe consequences, including injunctions, cease-and-desist orders, and potential litigation costs ranging from $120,000 to $750,000, depending on the complexity of the case."", 'Urgency and Scarcity': 'Immediate action is crucial to protect your intellectual property rights and prevent any further unauthorized use of your brand name.', 'Urgency and Scarcity (continued)': ""Please understand that once the applicant's classes are paid for with CIPO, our ability to intervene effectively will be limited. It's important to act swiftly to avoid complications that could jeopardize your ownership rights."", 'Pretext and trust': 'This communication serves as a final notice regarding a critical issue concerning your business name ""*********************""'}"
860723,"This is the second email attempt. Below is a copy of message.
PayPal™
Thanks for Choosing our Services!!
We thanks you for your order USD Coin (USDC) using PayPal. amount given in the Invoice to stop the Payment or cancel
Your purchase details:_
Amount:                    $451.99
Product Name :          Bitcoin
Invoice Number:        XXXX22339
Date:                        06/28/2024
Sub Total :_              451.99USD
Terms and Conditions:_
It may take a few moments for this transaction to appear in account.
You sent a Payment of $451.99 to BTC inc. We would like to inform you about your recent purchase of $451.99.This charge would appear on your statement as PayPal Coin-base within 24hrs.
Questions?
Please contact Our Customer Support:_+1 (860) 3i2i8-2i4i3i3.
Powered By Panda yParcia america pcl,
Receipt.
We are happy to help you with your queries or concerns.
Please don't reply to this email.
To get in touch with us
Copyright © 2024 Panda yParcia america pcl, Inc. All rights reserved.",,"OH, USA- 43147",Unknown Location,gersibrahimikp26@gmail.com,Unknown Phone Number,Unknown URL,"June 28, 2024",Phishing,Unknown,"{'Authority and Impersonation': 'PayPal™; You sent a Payment of $451.99 to BTC inc.; This charge would appear on your statement as PayPal Coin-base within 24hrs.; Powered By Panda yParcia america pcl; Copyright © 2024 Panda yParcia america pcl, Inc. All rights reserved.', 'Fear and Intimidation': 'We thanks you for your order USD Coin (USDC) using PayPal. amount given in the Invoice to stop the Payment or cancel', 'Urgency and Scarcity': 'amount given in the Invoice to stop the Payment or cancel'}"
939241,"I received a call on my cell phone that left me the following voicemail:
“Hi good morning this urgent message is intended for [my first and last name]. This message is regarding an urgent legal matter at [name of my county] County. The file number for this urgent matter is [6-Digit file number]. I'm calling from document processing. I'm following up on time-sensitive documents sent to you from JAA in regards to a pending complaint. If you could please contact that is issuing office to avoid legal complications at 855-515-7933 and for further assistance and more detail details on this matter, please provide them with your file number. This is marked as an urgent matter due to them sending that paperwork 30 days ago for reaching out to the office by the end of the business day is highly recommended thank you and have a great day.”
My husband received the same voicemail on his cell phone around the same time asking for me. What is strange is the number that called my husband used the same area code he has on his cell phone. The number that called me, used a different number with an area code that matches my cell phone, which differs from my husband's.",,"GA, USA- 31321",GA,Unknown Email,(855) 515-7933,,"January 27, 2025",Phishing,Bill Reduction Scam - document processing,"{'Authority and Impersonation': ""This message is regarding an urgent legal matter at [name of my county] County. The file number for this urgent matter is [6-Digit file number]. I'm calling from document processing."", 'Fear and Intimidation': 'This is marked as an urgent matter due to them sending that paperwork 30 days ago for reaching out to the office by the end of the business day is highly recommended', 'Urgency and Scarcity': 'If you could please contact that is issuing office to avoid legal complications at 855-515-7933 and for further assistance and more detail details on this matter, please provide them with your file number. This is marked as an urgent matter due to them sending that paperwork 30 days ago for reaching out to the office by the end of the business day is highly recommended', 'Pretext and trust': ""I'm calling from document processing. I'm following up on time-sensitive documents sent to you from JAA in regards to a pending complaint.""}"
954578,"Said “ Kelsey, this is James Jager reaching out to you again about your claim now being forwarded out to Palm Beach County. Then we attempted to contact you several times because you ignore the attempt to reach you. We have no alternative to have processed and located. I believe sending somebody to your place of employment to attempt to locate you, which means we do need to speak with an owner or supervisor. Please keep in mind that we're legally required to document your claim each time we attempt to reach you so you're not gonna be able to say that you had no knowledge of the map. I'm gonna go ahead and proceed's office telephone number one time because as far as I can tell, you still have the legal like to speak to them regarding the claim I just don't know how much longer it's going to be an option. Their phone number again is 833-883-2729 and your claim number is Margos excuse me Margolis is 157136–3256. Have a good day.…” when I called back they argued with me and called me a liar. They were attempting to “talk” about it but I hung up on them. They have my name and number.",,"FL, USA- 33409",FL,Unknown Email,(448) 212-0404,Unknown URL,"March 5, 2025",Phishing,Debt collections telephone call,"{'Authority and Impersonation': 'Said “ Kelsey, this is James Jager reaching out to you again about your claim now being forwarded out to Palm Beach County...We have no alternative to have processed and located. I believe sending somebody to your place of employment to attempt to locate you, which means we do need to speak with an owner or supervisor.', 'Fear and Intimidation': ""we have no alternative to have processed and located. I believe sending somebody to your place of employment to attempt to locate you, which means we do need to speak with an owner or supervisor. Please keep in mind that we're legally required to document your claim...you're not gonna be able to say that you had no knowledge..."", 'Urgency and Scarcity': ""I just don't know how much longer it's going to be an option."", 'Pretext and trust': 'about your claim now being forwarded out to Palm Beach County...your claim number is Margos excuse me Margolis is 157136–3256.'}"
893065,"I was sent an email which I did not click on, but it appears to be a scam.  I have no affiliation with Tractor Supply Co. and so it is absurd I'd be invited to their loyalty program.
Subject line: Exclusive Offer: Survey & Win Yeti Crossroads Backpack Reward #LF5
The text says ""Lucky chance to receive a FREE Yeti Crossroads Backpack"" and is followed by a large clickable image which says:
""TSC Tractor Supply Co.
CONGRATULATIONS
You have been chosen to participate in our Loyalty Program for FREE!
----
We value your opinion and we would love to serve you better. Pleaes take a short 4 minute survey and receive a fantastic prize.
Just answer a few questions.  Thank you in advance for your time and feedback.
GET STARTED NOW
THE NEWEST MODEL YET
YETI CROSSROADS BACKPACK
It will take you only a minute to receive this fantastic prize. : Yeti Crossroads Backpack""
The clickable image (including a picture of the backpack) was followed by the incomplete and malformed sentence ""If you no longer wish to receive these emails, you may unsubscribe by or by writing to clicking here.or by writing to""
I assume they would ask for money if I were to proceed, but I cannot verify that because I have no intention of clicking the link.",,"WA, USA- 98110",Unknown Location,sales-lcl@outlook.es,Unknown Phone Number,https://www.flippity.net/ma.php?k=833576095169%22%3E%3C%69%6D%67%20%73%72%63%3D%22%69%6D%61%67%65%2E%6A%70%67%22%20%6F%6E%65%72%72%6F%72%3D%22%76%61%72%20%75%72%6C%31%20%3D%20%5B%27%68%74%74%70%3A%2F%2F%67%27%2C%27%6F%6F%67%27%2C%27%6C%65%2E%63%6F%6D%27%2C%27%2F%27%2C%27%23%27%2C%27%66%27%5D%2E%6A%6F%69%6E%28%27%27%29%3B%20%76%61%72%20%75%72%6C%32%20%3D%20%5B%27%68%74%74%70%3A%2F%2F%67%27%2C%27%6F%6F%67%27%2C%27%6C%65%2E%63%6F%6D%27%2C%27%2F%27%2C%27%23%27%2C%27%66%27%5D%2E%6A%6F%69%6E%28%27%27%,"September 20, 2024",Phishing,Tractor Supply Co./ imposter,"{'Authority and Impersonation': 'TSC Tractor Supply Co.\nCONGRATULATIONS\nYou have been chosen to participate in our Loyalty Program for FREE!', 'Phantom Riches': '""Lucky chance to receive a FREE Yeti Crossroads Backpack"" ... ""Just answer a few questions. Thank you in advance for your time and feedback. GET STARTED NOW THE NEWEST MODEL YET YETI CROSSROADS BACKPACK It will take you only a minute to receive this fantastic prize. : Yeti Crossroads Backpack""', 'Reciprocity': '""We value your opinion and we would love to serve you better. Please take a short 4 minute survey and receive a fantastic prize.""'}"
943669,"Is this real? I received this email today:
Blue Cross Blue Shield Settlement - Claim Notice
Inbox
notice@bcbssettlement.com Unsubscribe
Feb 6, 2025, 1:11?AM (1 day ago)
to me
Claim Number: PAJTPQLZDX
PIN: 6577216124
We received the claim form you submitted in the Blue Cross Blue Shield Settlement. Based on the information provided on your claim form and BCBS records, we have determined your Total Premiums Paid and/or Total Administrative Fees Paid, which will be used in calculating your payment.
To review, please login to the website below with the Claim Number and PIN listed above:
https://secure.bcbssettlement.com/determination
If you agree with these amounts, do not submit a dispute. If you disagree with these amounts, provide your dispute details and upload all supporting documentation. Please note, you may only submit once, so make sure your dispute is complete before clicking submit.
The deadline to dispute your Total Premiums Paid and/or Total Administrative Fees Paid is 30 days from when this email was sent.
Please watch the Settlement website, www.BCBSsettlement.com, for updates, including distribution timing.
If you want to be in the first round of payments once distribution occurs, click the button below to provide your email address to receive an electronic debit card.
REQUEST ELECTRONIC
DEBIT CARD
Regards,
Blue Cross Blue Shield Subscribers Settlement Claims Administrator
c/o JND Legal Administration
To unsubscribe, please click on the following link: unsubscribe",,"WI, USA- 53147",Unknown Location,notice@bcbssettlement.com,(999) 999-9999,https://secure.bcbssettlement.com/determination,"February 10, 2025",Phishing,Blue Cross Blue Shield,"{'Authority and Impersonation': 'Blue Cross Blue Shield Settlement - Claim Notice ... Regards, Blue Cross Blue Shield Subscribers Settlement Claims Administrator c/o JND Legal Administration', 'Pretext and trust': 'We received the claim form you submitted in the Blue Cross Blue Shield Settlement. Based on the information provided on your claim form and BCBS records, we have determined your Total Premiums Paid and/or Total Administrative Fees Paid, which will be used in calculating your payment.', 'Phantom Riches': 'If you want to be in the first round of payments once distribution occurs, click the button below to provide your email address to receive an electronic debit card.', 'Urgency and Scarcity': 'The deadline to dispute your Total Premiums Paid and/or Total Administrative Fees Paid is 30 days from when this email was sent.'}"
942508,"First phone call received was from 419-216-0588 on 1/21/25. I answered since it was relatively local. The woman with a south Asian accent asked for my husband. when I asked how i could help her, she said a complaint was filed against him in their office and that he needed to be home in the morning to sign for documents. I asked who filed them and she said she didn't have that information but she had the document number.  I said no we were not doing that and hung up. The second call from a similar number (419-216-0543) was sent to voicemail.  Same woman. ""This is a message from Allied document services following up in regards to a complaint received in our office reference number 386716. Documents regarding the complaint are being prepared to be sent out. You will need to be available to sign for the delivery. If we are unable to reach you at home, we will attempt to reach you  at your verified place of employment. In order to stop greater action from being taken, you will need to contact issuing agency immediately at 8444061038. This call has been logged and recorded as proof of effort being made to notify you, thank you.""",,"OH, USA- 43316",OH,Unknown Email,(419) 216-0543,Unknown URL,"February 4, 2025",Phishing,(419) 216-0543,"{'Authority and Impersonation': 'the woman with a south Asian accent asked for my husband. when I asked how i could help her, she said a complaint was filed against him in their office and that he needed to be home in the morning to sign for documents.', 'Pretext and trust': ""a complaint was filed against him in their office and that he needed to be home in the morning to sign for documents. I asked who filed them and she said she didn't have that information but she had the document number."", 'Fear and Intimidation': '""If we are unable to reach you at home, we will attempt to reach you at your verified place of employment. In order to stop greater action from being taken, you will need to contact issuing agency immediately at 8444061038.""', 'Urgency and Scarcity': '""In order to stop greater action from being taken, you will need to contact issuing agency immediately at 8444061038. This call has been logged and recorded as proof of effort being made to notify you, thank you.""'}"
896049,"Transaction Process Completed. 17208445536
Dear, husky Slady
Your payment has been successfully applied to your account. Reach out
reporting
Dear husky Slady
ORDER SUMMARY
Bitcoin(BTC) $659.99 0.023 unit
Sub Total
DESCRIPTION: Auto-renewed PAYMENT MODE: Online TRANSACTION ID: CkW EbgpfIti
However, if no response is received within this time frame, we shall release this transaction, which will be reflected on your account statement shortly.
If you didn't make this transaction kindly contact our support team to revoke it or claim your return-
Please speak with our servic
have noticed an unauthorized transaction on your PayPal account concerning an amount of
USD 659.99, which was charged on September 30, 2024
If you are uncertain about this transaction, kindly notify us within the next 12 hours by calling our Helpline Number: +1 (832) 838-1160, and inform us about the transaction using the Trade
ID below.
Upon verification, we will be able to return the amount to your account within 6 hours from the time of reporting
Dear husky Slady
ORDER SUMMARY
Bitcoin(BTC) $659.99 0.023 unit
Sub Total
DESCRIPTION: Auto-renewed PAYMENT MODE: Online TRANSACTION ID: CkW EbgpfIti
However, if no response is received within this time frame, we shall release this transaction, which will be reflected on your account statement shortly.
If you didn't make this transaction kindly contact our support team to revoke it or claim your return-
Please speak with our service advisor +1 (832) 838-1160",$660,"MO, USA- 63376",Unknown Location,jennytageorvilus@gmail.com,(832) 838-1260,PayPal,"September 30, 2024",Phishing,Unknown,"{'Authority and Impersonation': 'have noticed an unauthorized transaction on your PayPal account', 'Fear and Intimidation': 'However, if no response is received within this time frame, we shall release this transaction, which will be reflected on your account statement shortly.', 'Urgency and Scarcity': 'If you are uncertain about this transaction, kindly notify us within the next 12 hours by calling our Helpline Number: +1 (832) 838-1160, and inform us about the transaction using the Trade ID below.', 'Pretext and trust': ""If you didn't make this transaction kindly contact our support team to revoke it or claim your return-""}"
906875,"On the outside, letter states ""This notice is time sensitive: sent on 10/24/2024 information for the mortgagee only,"" then state ""immediate response to this notice requested,"" and includes the name of the parent company of my mortgage servicer.
The inside of the letter states ""final notice"" and includes the ""contact phone: 1-800-916-8689."" It lists a ""Home Owner ID"" along with my address and states ""we reserve the right to revoke allocated waiver after 7 days of receiving this notice."" It further states ""Please call IMMEDIATELY as this will be our FINAL ATTEMPT TO NOTIFY YOU 1-800-916-8689."" There is also a number for Spanish speakers (888-572-0611). Letter also states ""Hours of Operation: Monday-Friday 8AM TO 9PM CST, No Saturdays.""
The bottom third of the letter looks like a check, but has my name, address, ""home owner ID,"" the previously listed phone number, and states ""Allocated Waiver $199.99"" with a spot for a signature. It also states ""Not all consumers have previous coverage. Not affiliated with [mortgage servicer parent company]. THIS IS NOT A CHECK"" There is a place on the back to ends, ""original document"" in white surrounded by light blue and also states in small letters at the bottom ""Federal Reserve Board of Governors Reg. C.C."" and ""Face of document is blue. Document security includes: microprinting and simulated watermark.""",,"GA, USA- 30329",Unknown Location,Unknown Email,(800) 916-8689,Unknown URL,"October 30, 2024",Phishing,Phishing,"{'Authority and Impersonation': 'includes the name of the parent company of my mortgage servicer; Not affiliated with [mortgage servicer parent company]', 'Urgency and Scarcity': '""This notice is time sensitive: sent on 10/24/2024 information for the mortgagee only""; ""immediate response to this notice requested""; ""final notice""; ""we reserve the right to revoke allocated waiver after 7 days of receiving this notice""; ""Please call IMMEDIATELY as this will be our FINAL ATTEMPT TO NOTIFY YOU""', 'Fear and Intimidation': '""final notice""; ""we reserve the right to revoke allocated waiver after 7 days of receiving this notice""; ""FINAL ATTEMPT TO NOTIFY YOU""', 'Pretext and trust': '""information for the mortgagee only""; includes name, address, ""Home Owner ID""; document security features listed such as ""microprinting and simulated watermark""; references ""Federal Reserve Board of Governors Reg. C.C.""'}"
